from,to,type,confidence,reason,step
"Class:src/ui/include/actionsresponseswindow.h:QLineEdit","comm_295","MEMBER_OF",1,"leiden-algorithm",0
"Class:src/ui/include/actionsresponseswindow.h:QPushButton","comm_200","MEMBER_OF",1,"leiden-algorithm",0
"Class:src/ui/include/actionsresponseswindow.h:QSortFilterProxyModel","comm_295","MEMBER_OF",1,"leiden-algorithm",0
"Class:src/ui/include/actionsresponseswindow.h:QTableView","comm_295","MEMBER_OF",1,"leiden-algorithm",0
"Class:src/ui/include/actionsresponseswindow.h:ActionsResponsesWindow","comm_370","MEMBER_OF",1,"leiden-algorithm",0
"Class:src/ui/include/actionsmanager.h:ActionsManager","comm_49","MEMBER_OF",1,"leiden-algorithm",0
"Class:src/ui/include/actioneditdialog.h:QCheckBox","comm_308","MEMBER_OF",1,"leiden-algorithm",0
"Class:src/ui/include/actioneditdialog.h:QComboBox","comm_308","MEMBER_OF",1,"leiden-algorithm",0
"Class:src/ui/include/actioneditdialog.h:QLineEdit","comm_308","MEMBER_OF",1,"leiden-algorithm",0
"Class:src/ui/include/actioneditdialog.h:QPlainTextEdit","comm_308","MEMBER_OF",1,"leiden-algorithm",0
"Class:src/ui/include/actioneditdialog.h:QSpinBox","comm_308","MEMBER_OF",1,"leiden-algorithm",0
"Class:src/ui/include/actioneditdialog.h:ActionEditDialog","comm_371","MEMBER_OF",1,"leiden-algorithm",0
"Class:src/ui/include/abstractlogview.h:QMenu","comm_317","MEMBER_OF",1,"leiden-algorithm",0
"Class:src/ui/include/abstractlogview.h:QAction","comm_317","MEMBER_OF",1,"leiden-algorithm",0
"Class:src/ui/include/abstractlogview.h:HighlightersMenu","comm_317","MEMBER_OF",1,"leiden-algorithm",0
"Class:src/ui/include/abstractlogview.h:DigitsBuffer","comm_49","MEMBER_OF",1,"leiden-algorithm",0
"Class:src/ui/include/abstractlogview.h:AbstractLogView","comm_343","MEMBER_OF",1,"leiden-algorithm",0
"Class:src/settings/include/shortcuts.h:QWidget","comm_230","MEMBER_OF",1,"leiden-algorithm",0
"Class:src/settings/include/shortcuts.h:QShortcut","comm_378","MEMBER_OF",1,"leiden-algorithm",0
